source,direction,entry,tp,sl,result,pnl,tf,openTime,rule
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Delta_CHoCH
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Alpha_OB_BOS
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Gamma_OTE_Bounce
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:23 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:25 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Beta_FVG_Fill
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:24 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:27 م,Rule_Epsilon_Multi
live,SELL,2466.38,2444.50,2475.13,closed,-297.00,M15,7:04:26 م,Rule_Alpha_OB_BOS
live,BUY,2404.86,2430.54,2394.59,closed,163.08,M15,7:09:22 م,Rule_Epsilon_Multi
live,BUY,2406.33,2428.47,2397.48,closed,73.27,M15,7:09:49 م,Rule_Delta_CHoCH
live,SELL,2526.24,2504.49,2534.94,closed,30.30,M5,7:56:02 م,Rule_Delta_CHoCH
live,SELL,2495.95,2478.58,2502.89,closed,-105.93,M5,7:56:06 م,Rule_Alpha_OB_BOS
live,SELL,2496.02,2472.73,2505.34,closed,-109.69,M5,9:01:49 م,Rule_Alpha_OB_BOS
live,SELL,2496.02,2472.73,2505.34,closed,-109.69,M5,9:01:49 م,Rule_Delta_CHoCH
live,SELL,2456.15,2434.15,2464.96,closed,-109.67,M5,12:37:53 ص,Rule_Gamma_OTE_Bounce
live,BUY,4340.23,4358.60,4332.89,closed,-14.53,M5,8:51:38 م,Rule_Beta_FVG_Fill
live,BUY,4340.23,4358.60,4332.89,closed,-14.53,M5,8:51:39 م,Rule_Epsilon_Multi
live,BUY,4342.32,4361.66,4334.58,closed,-16.62,M5,8:55:49 م,Rule_Gamma_OTE_Bounce
live,BUY,4342.32,4361.66,4334.58,closed,-16.62,M5,8:55:50 م,Rule_Gamma_OTE_Bounce
live,BUY,4342.45,4360.75,4335.12,closed,-16.74,M5,8:58:17 م,Rule_Alpha_OB_BOS
live,BUY,4342.45,4360.75,4335.12,closed,-16.74,M5,8:58:17 م,Rule_Epsilon_Multi
live,BUY,4327.97,4345.37,4321.01,closed,2.11,M5,9:22:16 م,Rule_Gamma_OTE_Bounce
